dataset,row_index,column,value,value_dtype,match_type
df,222,candidates,"[{'fullName': 'จำลอง ภูนวนทา', 'totalVotes': 25564, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.376Z', 'percent': 35.16, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'ศิรินันท์ ภูมิเหล่าแจ้ง', 'totalVotes': 13884, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.703Z', 'percent': 19.1, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ศุภสิทธิ์ เฮงไพบูลย์', 'totalVotes': 13478, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:10.564Z', 'percent': 18.54, 'rank': 3, 'party': {'code': '43', 'color': '#096735', 'name': 'พรรคพลังประชารัฐ'}}]",str,text_contains_67
df,223,candidates,"[{'fullName': 'ณัฐวัชต์ พิมพะนิตย์', 'totalVotes': 34051, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.325Z', 'percent': 43.46, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ประภา เฮงไพบูลย์', 'totalVotes': 24218, 'candidateNumber': 8, 'updatedAt': '2026-02-07T16:49:13.129Z', 'percent': 30.91, 'rank': 2, 'party': {'code': '43', 'color': '#096735', 'name': 'พรรคพลังประชารัฐ'}}, {'fullName': 'อภิยุทธ ณ กาฬสินธุ์', 'totalVotes': 10334, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 13.19, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,224,candidates,"[{'fullName': 'บุญญาภา ปุณณนิฏฐา', 'totalVotes': 43680, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.941Z', 'percent': 54.93, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ทินพล ศรีธเรศ', 'totalVotes': 20906, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.719Z', 'percent': 26.29, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ทวี ขาวผ่อง', 'totalVotes': 9158, 'candidateNumber': 9, 'updatedAt': '2026-02-07T16:49:14.267Z', 'percent': 11.52, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,225,candidates,"[{'fullName': 'ชนะวุธ อุทโท', 'totalVotes': 54428, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:06.995Z', 'percent': 67.59, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ประเสริฐ บุญเรือง', 'totalVotes': 13867, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.538Z', 'percent': 17.22, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'สุขพัฒน์ คุณธวงศ์', 'totalVotes': 9373, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.376Z', 'percent': 11.64, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,226,candidates,"[{'fullName': 'สิรภพ สมผล', 'totalVotes': 25107, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.851Z', 'percent': 30.17, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'พินิตเมธ ทีฆธนานนท์', 'totalVotes': 21567, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 25.91, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ตวงสิทธิ์ พงษ์พิศ', 'totalVotes': 17844, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.376Z', 'percent': 21.44, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,227,candidates,"[{'fullName': 'ชาตรี หล้าพรหม', 'totalVotes': 23501, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.376Z', 'percent': 29.85, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'ณภัชชา ศิลปะรายะ', 'totalVotes': 20045, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 25.46, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'อภิชาติ ตีรสวัสดิชัย', 'totalVotes': 17847, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 22.67, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,229,candidates,"[{'fullName': 'พัฒนา สัพโส', 'totalVotes': 27273, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.214Z', 'percent': 39.83, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'อครเดช ยังแสนภูม', 'totalVotes': 16206, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 23.67, 'rank': 2, 'party': {'code': '6', 'color': '#243180', 'name': 'พรรครวมไทยสร้างชาติ'}}, {'fullName': 'ปรานี วัฒนาประดิษฐชัย', 'totalVotes': 12682, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.470Z', 'percent': 18.52, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,233,candidates,"[{'fullName': 'ศุภพานี โพธิ์สุ', 'totalVotes': 57294, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 67.28, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ภูมิพัฒน์ พชรทรัพย์', 'totalVotes': 19699, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 23.13, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'เทิดศักดิ์ แพงสาร', 'totalVotes': 5515, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 6.48, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,235,candidates,"[{'fullName': 'อลงกต มณีกาศ', 'totalVotes': 34970, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.325Z', 'percent': 41.59, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ธนากรณ์ ปราณีนิตย์', 'totalVotes': 33223, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.214Z', 'percent': 39.52, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'วุฒิรัฐ แก้วเขื่อง', 'totalVotes': 11489, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.598Z', 'percent': 13.67, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,249,candidates,"[{'fullName': 'วิทวิสิทธิ์ ปันสวนปลูก', 'totalVotes': 54610, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 52.8, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ชัยณรงค์ ภู่พิสิฐ', 'totalVotes': 24334, 'candidateNumber': 8, 'updatedAt': '2026-02-07T16:49:13.129Z', 'percent': 23.53, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ยุทธพงศ์ ไชยศร', 'totalVotes': 7082, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 6.85, 'rank': 3, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}]",str,text_contains_67
df,250,candidates,"[{'fullName': 'ชัชพีร์ วรรณาพิรัชย์', 'totalVotes': 46583, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 41.92, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'รังสรรค์ มณีรัตน์', 'totalVotes': 33089, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.214Z', 'percent': 29.78, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ศิรศักดิ์ ทองยอด', 'totalVotes': 10698, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.719Z', 'percent': 9.63, 'rank': 3, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}]",str,text_contains_67
df,254,candidates,"[{'fullName': 'เพ็ญภัค รัตนคำฟู', 'totalVotes': 36082, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.314Z', 'percent': 36.33, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'บอนด์ สุริยะ', 'totalVotes': 28443, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.802Z', 'percent': 28.64, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ณฐอร ชมภูรัตน์', 'totalVotes': 15209, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.941Z', 'percent': 15.31, 'rank': 3, 'party': {'code': '43', 'color': '#096735', 'name': 'พรรคพลังประชารัฐ'}}]",str,text_contains_67
df,263,candidates,"[{'fullName': 'เจริญ อภิภัทรโกศล', 'totalVotes': 20029, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 29.58, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ณัฐพงษ์ สุปริยศิลป์', 'totalVotes': 14516, 'candidateNumber': 9, 'updatedAt': '2026-02-07T16:49:14.267Z', 'percent': 21.44, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'รัฐภูมิ ขันสลี', 'totalVotes': 10898, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.719Z', 'percent': 16.09, 'rank': 3, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}]",str,text_contains_67
df,272,candidates,"[{'fullName': 'มลธิชา ไชยบาล', 'totalVotes': 26778, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.175Z', 'percent': 37.26, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'จุฬาลักษณ์ ขันสุธรรม', 'totalVotes': 23469, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 32.65, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ชัยยนต์ ศรีสมุทร', 'totalVotes': 18028, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.325Z', 'percent': 25.08, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,276,candidates,"[{'fullName': 'ภัทราวดี นิโรจน์', 'totalVotes': 44878, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:06.995Z', 'percent': 57.2, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'กฤษฐ์หิรัญ เลิศอุฤทธิ์ภักดี', 'totalVotes': 24567, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.325Z', 'percent': 31.31, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'กานตพงศ์ ใจแก้ว', 'totalVotes': 3430, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 4.37, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,277,candidates,"[{'fullName': 'ชานนท์ ไทยเศรษฐ์', 'totalVotes': 44634, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 48.79, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ทรงศักดิ์ ส่งเสริมอุดมชัย', 'totalVotes': 27012, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 29.52, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'พิสิษฐ์ เนียมสุ่ม', 'totalVotes': 15384, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.180Z', 'percent': 16.81, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,279,candidates,"[{'fullName': 'มารุต ศรีผึ้ง', 'totalVotes': 51575, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.598Z', 'percent': 69.91, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ณัฏฐนันท์ ปอพานิชกรณ์', 'totalVotes': 11113, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.633Z', 'percent': 15.06, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'รุ่งโรจน์ แสงศิริ', 'totalVotes': 5667, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.214Z', 'percent': 7.68, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,283,candidates,"[{'fullName': 'ชาดา ไทยเศรษฐ์', 'totalVotes': 50967, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.180Z', 'percent': 71.91, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'สุชาดา บัวพันธ์', 'totalVotes': 10529, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:06.995Z', 'percent': 14.86, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'อรรถพล โต๋วสัจจา', 'totalVotes': 7436, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 10.49, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,288,candidates,"[{'fullName': 'ธนัสถ์ ทวีเกื้อกูลกิจ', 'totalVotes': 34932, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.719Z', 'percent': 41.03, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'คริษฐ์ ปานเนียม', 'totalVotes': 23595, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.564Z', 'percent': 27.71, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'พิษณุ พลบุตร', 'totalVotes': 15427, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 18.12, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,289,candidates,"[{'fullName': 'ชิงชัย ก่อประภากิจ', 'totalVotes': 23734, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.703Z', 'percent': 40.59, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'วราทิต ไชยนันทน์', 'totalVotes': 17990, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:06.995Z', 'percent': 30.77, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'สราวุธ หาญเมืองใจ', 'totalVotes': 11676, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.564Z', 'percent': 19.97, 'rank': 3, 'party': {'code': '27', 'color': '#70c0fd', 'name': 'พรรคประชาธิปัตย์'}}]",str,text_contains_67
df,290,candidates,"[{'fullName': 'ภาคภูมิ บูลย์ประมุข', 'totalVotes': 28767, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.538Z', 'percent': 36.98, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'อรรถสิทธิ์ ต๊ะทองคำ', 'totalVotes': 17467, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 22.45, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ชัยณรงค์ มะเดชะ', 'totalVotes': 15948, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 20.5, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
